complaint_id,complaint_text,source,region,product_sku,created_at,category
331110e8-f127-49ef-8a87-ef390fb0459b,The technician never showed up despite three confirmed appointments this week. It has been three weeks since I raised the complaint and still no one came.,crm,Noida,2.0T-CASSETTE,2026-02-23 00:38:42.080543+00:00,service_delay
32411867-7e10-4557-8459-4fb295f47c68,Loud knocking sound from compressor every time the AC starts up. Compressor makes a very loud humming sound that wakes us up at night.,email,Kolkata,2.0T-SPLIT,2026-04-17 19:52:29.866424+00:00,compressor_noise
6c3efa7c-6eba-49a8-a258-93bae1e9296b,"Cooling has been very poor since last week, almost no cold air comes out.",call_center,Delhi,2.0T-CASSETTE,2026-02-27 11:57:08.394484+00:00,cooling_inefficiency
589e0131-5300-428c-a674-12ca700a0214,"Customer care bola tha kal aayega, char din ho gaye koi nahi aaya. Technician aaya hi nahi, teen baar appointment confirm kiya tha phir bhi nahi aaya.",crm,Gurgaon,3.0T-DUCT,2026-03-04 09:11:48.394822+00:00,service_delay
cf3c6032-d25f-42cb-8dbf-951141d60bd9,"Indoor unit ke grill se pani aa raha hai, carpet bhi geela ho gaya.",field_tech,Bangalore,3.0T-DUCT,2026-02-08 18:58:19.053054+00:00,water_leakage
07c79905-cfc6-420b-9a58-773308a78cdf,"AC repeatedly trips the breaker, we cannot use it for more than ten minutes. The AC trips the MCB after running for around five minutes every time.",whatsapp,Mumbai,2.0T-CASSETTE,2026-04-25 14:51:21.994841+00:00,electrical_tripping
174cc33e-3b11-4b14-ba0a-20956ccfd3a6,PATHETIC SERVICE!!!! THERE IS A LOUD GRINDING NOISE COMING FROM THE OUTDOOR COMPRESSOR UNIT!!!!,call_center,Gurgaon,3.0T-DUCT,2026-03-02 17:34:35.351280+00:00,compressor_noise
55ec8417-9076-46fc-977d-a830dfad2704,"Booking keeps getting cancelled at the last minute, very unprofessional.",crm,Chennai,2.0T-SPLIT,2026-02-12 01:54:42.759111+00:00,service_delay
0540fc6c-3802-4408-ac0c-76af6a68489d,It has been three weeks since I raised the complaint and still no one came.,whatsapp,Bangalore,2.0T-SPLIT,2026-03-01 12:19:40.390211+00:00,service_delay
97ecaab6-d3d6-4b07-81b4-1c1d6c74dad0,Squeaking and creaking sound from the indoor fan whenever AC is running. Some unusual ticking and snapping sounds from the indoor swing motor.,app,Bangalore,1.5T-SPLIT,2026-04-23 19:46:45.751532+00:00,noise_misc
0ae12b0d-c386-4668-9fef-676f4ab93216,"Indoor unit is leaking water, we had to place a bucket below it. Water is dripping continuously from the indoor unit onto the floor.",call_center,Hyderabad,1.5T-SPLIT,2026-03-19 19:30:37.636658+00:00,water_leakage
cc7785e2-840b-4d73-a8dc-a11cdc05fcb5,"Bahar wali unit bahut khatarnak awaaz kar rahi hai, kuch toot raha lagta hai.",field_tech,Kolkata,1.5T-WINDOW,2026-03-21 13:49:01.199834+00:00,compressor_noise
8132cd68-1be5-4306-9924-197ed66bfdf0,Main circuit breaker keeps tripping whenever we switch on the AC.,email,Bangalore,1.0T-SPLIT,2026-04-17 16:17:14.896730+00:00,electrical_tripping
0e6583b5-be64-4e0e-8dd8-df31ae4db52c,"Room still feels hot and humid, the AC is barely making any difference.",field_tech,Delhi,1.0T-SPLIT,2026-03-06 08:36:42.117497+00:00,cooling_inefficiency
3807d847-57d3-4847-ba29-cde0245ee30f,"Loud knocking sound from compressor every time the AC starts up. Heavy vibration and noise from the outdoor unit, neighbours have complained.",email,Gurgaon,2.0T-SPLIT,2026-04-17 11:27:31.414286+00:00,compressor_noise
564c357a-13f0-4719-8547-e4be08c8cac3,"Wrong amount has been charged, the bill is almost double the original quote.",app,Mumbai,3.0T-DUCT,2026-04-12 05:48:48.727530+00:00,billing_dispute
768e4d1b-148f-4512-be96-6ed94d049697,"Technician aaya hi nahi, teen baar appointment confirm kiya tha phir bhi nahi aaya. Tin hafte ho gaye complaint kiye hue, abhi tak koi nahi aaya repair karne.",email,Ahmedabad,2.0T-CASSETTE,2026-03-27 21:40:32.013633+00:00,service_delay
9008861d-5271-4668-a85b-391f8cb4fc32,There is a loud grinding noise coming from the outdoor compressor unit.,call_center,Hyderabad,3.0T-DUCT,2026-02-13 22:24:24.855509+00:00,compressor_noise
f050bb57-f0b9-448c-a8d3-6c323f6c716e,"The temperature stays at 30 degrees no matter what we set on the remote. Room still feels hot and humid, the AC is barely making any difference.",app,Ahmedabad,1.5T-WINDOW,2026-03-27 06:29:38.063272+00:00,cooling_inefficiency
bbcae47a-e802-4fe2-8036-abc7b954234d,"Indoor unit ke grill se pani aa raha hai, carpet bhi geela ho gaya.",whatsapp,Gurgaon,2.0T-CASSETTE,2026-03-29 07:39:23.932449+00:00,water_leakage
c8b124f8-3e6a-401f-afbb-e94ba1d69e81,AC is not cooling the room properly even after running for three hours.,call_center,Pune,2.0T-CASSETTE,2026-03-07 17:48:46.797086+00:00,cooling_inefficiency
e769858b-5cc9-4a85-8e0b-8bd95f805c70,We set it to 18 but the room is still 28 degrees after a long time.,whatsapp,Chennai,1.0T-SPLIT,2026-02-12 23:31:15.873469+00:00,cooling_inefficiency
f5fd46a7-ca27-4311-933a-295321089a2b,"Service request dala tha das din pehle, abhi tak koi response nahi aaya.",field_tech,Kolkata,1.0T-SPLIT,2026-02-22 10:40:59.969213+00:00,service_delay
2c6495e1-8615-4556-89da-6fee76c42fd8,"Cooling has been very poor since last week, almost no cold air comes out.",whatsapp,Kolkata,2.0T-SPLIT,2026-02-18 05:08:07.890396+00:00,cooling_inefficiency
0333c9f1-54bd-4d80-9fda-09280e528fc1,"AC ke andar wali unit se paani lagatar gir raha hai, deewar kharab ho gayi.",email,Gurgaon,3.0T-DUCT,2026-01-29 02:58:29.982399+00:00,water_leakage
13e334fd-f0ab-4667-8b57-1166b72d5789,"Suspect gas leak from outdoor unit, hissing sound has been there for days.",app,Delhi,2.0T-SPLIT,2026-01-31 22:54:15.569015+00:00,gas_leak
759a60e1-42f9-472a-b1c3-2d9f1fb1ae2e,FRAUD SERVICE!! COMPRESSOR MAKES A VERY LOUD HUMMING SOUND THAT WAKES US UP AT NIGHT. THERE IS A LOUD GRINDING NOISE COMING FROM THE OUTDOOR COMPRESSOR UNIT!!,whatsapp,Chennai,2.0T-CASSETTE,2026-03-06 10:28:45.591263+00:00,compressor_noise
b62ca777-b492-4f4b-b49f-f0d50e7f850f,Customer care promised next-day service but no one has come for four days.,email,Kolkata,2.0T-SPLIT,2026-04-05 22:43:51.096567+00:00,service_delay
405121b5-9b4e-45d5-963b-4a13bb08c416,"Customer care bola tha kal aayega, char din ho gaye koi nahi aaya.",whatsapp,Noida,1.0T-SPLIT,2026-04-23 07:44:54.709983+00:00,service_delay
f7c07eff-e300-44c7-89dd-0652dd9dc9f8,We set it to 18 but the room is still 28 degrees after a long time. AC is not cooling the room properly even after running for three hours.,email,Chennai,1.5T-WINDOW,2026-04-16 06:39:59.091594+00:00,cooling_inefficiency
aac451f8-462d-402c-9701-83603f5e3638,"Booking keeps getting cancelled at the last minute, very unprofessional. The technician never showed up despite three confirmed appointments this week.",field_tech,Chennai,2.0T-SPLIT,2026-02-02 16:15:08.041573+00:00,service_delay
0b6a688f-bce8-4f6e-a98e-f34aba872199,"Booking keeps getting cancelled at the last minute, very unprofessional.",app,Kolkata,3.0T-DUCT,2026-01-29 14:42:33.517335+00:00,service_delay
9f781269-44e2-42cd-a616-6ccf676647ef,DISGUSTED SERVICE!!! A CONSTANT BUZZING SOUND FROM THE INDOOR UNIT IS VERY DISTURBING AT NIGHT. SOME UNUSUAL TICKING AND SNAPPING SOUNDS FROM THE INDOOR SWING MOTOR!!!,app,Ahmedabad,2.0T-SPLIT,2026-03-02 06:45:39.476803+00:00,noise_misc
356b91c4-74fa-4ed5-8a5c-6a6f740905ce,"Cooling has been very poor since last week, almost no cold air comes out. Room still feels hot and humid, the AC is barely making any difference.",call_center,Chennai,2.0T-SPLIT,2026-04-02 14:39:03.218986+00:00,cooling_inefficiency
03596f4d-b5dc-49b6-9e29-c85d73c416bc,TERRIBLE SERVICE!! HEAVY VIBRATION AND NOISE FROM THE OUTDOOR UNIT NEIGHBOURS HAVE COMPLAINED!!,field_tech,Gurgaon,2.0T-SPLIT,2026-03-08 23:00:56.955495+00:00,compressor_noise
c3eb6b1f-5542-461f-977c-697a87139896,FRAUD SERVICE!!!! THE TEMPERATURE STAYS AT 30 DEGREES NO MATTER WHAT WE SET ON THE REMOTE!!!!,crm,Pune,2.0T-CASSETTE,2026-04-27 16:20:31.409318+00:00,cooling_inefficiency
58fea010-14cb-4d15-94ec-9d46efa3957c,"Room still feels hot and humid, the AC is barely making any difference. The temperature stays at 30 degrees no matter what we set on the remote.",field_tech,Ahmedabad,2.0T-SPLIT,2026-02-03 06:23:34.349080+00:00,cooling_inefficiency
2d6888bb-fe3c-45cb-b320-06417f8867f2,Extra hidden charges were added to my bill that were never explained.,email,Gurgaon,1.5T-WINDOW,2026-02-28 02:23:17.818555+00:00,billing_dispute
26fdd19f-e78d-4bb0-840d-a9bbd284a6f1,"The outdoor unit bracket is loose and shaking, looks like installation defect.",crm,Mumbai,2.0T-SPLIT,2026-02-07 01:04:20.698158+00:00,installation_defect
39446f7f-3db9-460b-a0fa-eb8b22847f27,"Cooling theek se nahi ho rahi, kamre ka temperature kam hi nahi ho raha.",field_tech,Hyderabad,2.0T-CASSETTE,2026-02-20 05:54:46.801469+00:00,cooling_inefficiency
d477e2b1-796a-4d3e-9c83-a22d09ade40a,Water keeps coming out of the front grill of the indoor unit.,call_center,Pune,1.5T-SPLIT,2026-03-18 21:18:47.719252+00:00,water_leakage
c4f76657-fc19-48e3-90d6-87bb34034a8b,There is a strange clicking sound from the indoor unit every few minutes. A constant buzzing sound from the indoor unit is very disturbing at night.,app,Chennai,3.0T-DUCT,2026-04-08 15:21:49.138134+00:00,noise_misc
9f37c7b4-34bb-46db-ab34-4b6ad2884c5f,"Itni heat hai room mein, AC chala kar bhi koi farak nahi pad raha.",field_tech,Noida,1.0T-SPLIT,2026-03-06 01:07:55.445683+00:00,cooling_inefficiency
39f52c35-0066-43df-a8a8-b107296e5061,TERRIBLE SERVICE!!!! COMPRESSOR MAKES A VERY LOUD HUMMING SOUND THAT WAKES US UP AT NIGHT!!!!,crm,Delhi,1.0T-SPLIT,2026-04-24 12:29:36.398321+00:00,compressor_noise
59379375-1192-45bd-b1a9-5239c4e30afd,FRAUD SERVICE!!!! THERE IS SOME ELECTRICAL ISSUE MCB TRIPS THE MOMENT COMPRESSOR STARTS!!!!,field_tech,Delhi,3.0T-DUCT,2026-03-07 10:42:04.721378+00:00,electrical_tripping
993ed9ba-d927-47f9-9bac-59380ed34841,TERRIBLE SERVICE!!!! INDOOR BLOWER IS MAKING A WHISTLING NOISE THAT WE NEVER HEARD BEFORE. SQUEAKING AND CREAKING SOUND FROM THE INDOOR FAN WHENEVER AC IS RUNNING!!!!,email,Mumbai,2.0T-CASSETTE,2026-02-16 04:18:47.189726+00:00,noise_misc
ceb2f087-e169-423f-b2ff-c84495e7953c,"We set it to 18 but the room is still 28 degrees after a long time. Cooling has been very poor since last week, almost no cold air comes out.",call_center,Hyderabad,2.0T-CASSETTE,2026-02-14 15:30:15.436207+00:00,cooling_inefficiency
34972ed7-8de4-4623-b0ec-f7e0be026790,"The invoice amount is different from the quote that was given on phone. Wrong amount has been charged, the bill is almost double the original quote.",whatsapp,Kolkata,1.0T-SPLIT,2026-03-21 01:44:30.858883+00:00,billing_dispute
59ed4e83-64b6-4ae7-a6c7-9b702ac0874b,"Wrong amount has been charged, the bill is almost double the original quote. I was charged twice for the same service visit on the credit card statement.",app,Pune,1.5T-WINDOW,2026-03-09 13:28:40.980352+00:00,billing_dispute
4443c97f-0e31-4d06-8bce-d0987a75218e,"Room still feels hot and humid, the AC is barely making any difference. The temperature stays at 30 degrees no matter what we set on the remote.",crm,Gurgaon,1.5T-WINDOW,2026-04-19 13:42:46.613939+00:00,cooling_inefficiency
e6838a70-dd74-4cab-97a6-88a7cec29978,The temperature stays at 30 degrees no matter what we set on the remote.,call_center,Mumbai,1.5T-WINDOW,2026-02-18 18:11:19.388576+00:00,cooling_inefficiency
f2496c52-e9df-4235-867f-57bef1635417,The invoice amount is different from the quote that was given on phone.,call_center,Noida,3.0T-DUCT,2026-04-02 05:42:06.419901+00:00,billing_dispute
bacfe587-b947-4555-88fb-aa3e4005d04b,"Bahar wali unit bahut khatarnak awaaz kar rahi hai, kuch toot raha lagta hai. Compressor se grinding wali awaaz aati hai jab bhi AC chalu karte hain.",crm,Delhi,1.0T-SPLIT,2026-02-14 15:29:35.956057+00:00,compressor_noise
a060bcab-a7c8-45ea-823c-acda21f21c7b,"Cooling has been very poor since last week, almost no cold air comes out.",field_tech,Gurgaon,1.5T-SPLIT,2026-03-11 04:54:53.614743+00:00,cooling_inefficiency
0b0a7e9e-8f72-47d7-b78d-a95c7a8181f1,"Compressor se grinding wali awaaz aati hai jab bhi AC chalu karte hain. Bahar wali unit bahut khatarnak awaaz kar rahi hai, kuch toot raha lagta hai.",app,Gurgaon,1.0T-SPLIT,2026-02-16 01:49:11.903984+00:00,compressor_noise
45812727-e028-4f2f-b6c2-4275cca6df87,"AC ke paas refrigerant gas ki smell aa rahi hai, safety ka concern hai.",crm,Mumbai,3.0T-DUCT,2026-04-22 20:28:56.650306+00:00,gas_leak
ec690f05-e5e2-44ce-88aa-a332d3bb9329,"Heavy vibration and noise from the outdoor unit, neighbours have complained. Outdoor unit has started making rattling and banging noises since yesterday.",field_tech,Delhi,3.0T-DUCT,2026-04-24 10:30:58.049201+00:00,compressor_noise
ad85feeb-5bc7-4769-9ef0-e6b98a6435b8,There is a loud grinding noise coming from the outdoor compressor unit.,email,Delhi,1.5T-SPLIT,2026-04-24 23:35:25.141391+00:00,compressor_noise
ec87a594-19d2-497a-9156-fb77b3658b7e,Water keeps coming out of the front grill of the indoor unit.,email,Delhi,2.0T-SPLIT,2026-03-08 13:19:33.985484+00:00,water_leakage
8b8bd67f-58d0-4330-9e90-7dfa2bec6ec3,"Installation was done very poorly, the copper pipe is not insulated at all.",email,Bangalore,3.0T-DUCT,2026-04-15 15:59:56.033981+00:00,installation_defect
db090e5d-82e1-4bfe-83ba-09e2ee97e409,"Indoor unit is leaking water, we had to place a bucket below it.",whatsapp,Kolkata,1.5T-SPLIT,2026-03-12 17:31:31.027083+00:00,water_leakage
41236491-4326-4d4a-bf10-a4a8936fb559,Loud knocking sound from compressor every time the AC starts up.,app,Bangalore,2.0T-SPLIT,2026-03-28 17:57:17.004236+00:00,compressor_noise
a8c9cd5d-8b21-4519-9317-a9838e820c2a,"Installation was done very poorly, the copper pipe is not insulated at all.",crm,Kolkata,1.0T-SPLIT,2026-02-02 02:06:31.879388+00:00,installation_defect
dc372db9-42c6-4e19-b60f-f7c92424aaa8,Some unusual ticking and snapping sounds from the indoor swing motor.,call_center,Kolkata,1.0T-SPLIT,2026-03-14 04:22:50.607717+00:00,noise_misc
bc47d768-2a3c-4ec7-a472-8ecca82de63e,"AC ke andar wali unit se paani lagatar gir raha hai, deewar kharab ho gayi. AC se paani lagatar tapak raha hai subah se, bahut pareshani ho rahi hai.",field_tech,Kolkata,1.5T-SPLIT,2026-04-25 20:06:06.175214+00:00,water_leakage
026f97fa-69c5-4804-be93-ad0617af3579,Squeaking and creaking sound from the indoor fan whenever AC is running. A constant buzzing sound from the indoor unit is very disturbing at night.,crm,Delhi,1.0T-SPLIT,2026-02-23 23:39:34.863439+00:00,noise_misc
c3347dd6-beb3-4018-9f01-392723a078e6,"Booking keeps getting cancelled at the last minute, very unprofessional.",call_center,Ahmedabad,2.0T-CASSETTE,2026-04-22 08:59:38.795717+00:00,service_delay
4e43a333-2836-44fd-9724-f621191a69f2,WORST SERVICE!! INVOICE SHOWS CHARGES FOR PARTS THAT WERE NEVER ACTUALLY REPLACED OR INSTALLED. WRONG AMOUNT HAS BEEN CHARGED THE BILL IS ALMOST DOUBLE THE ORIGINAL QUOTE!!,field_tech,Kolkata,1.0T-SPLIT,2026-03-24 06:57:26.043014+00:00,billing_dispute
314de977-706e-4af2-a9ac-1c16e728ad93,PATHETIC SERVICE!!! HEAVY VIBRATION AND NOISE FROM THE OUTDOOR UNIT NEIGHBOURS HAVE COMPLAINED!!!,call_center,Delhi,2.0T-CASSETTE,2026-04-21 21:26:29.779610+00:00,compressor_noise
173e3094-64e4-4618-b83a-ab90d1728027,"The outdoor unit bracket is loose and shaking, looks like installation defect.",app,Kolkata,3.0T-DUCT,2026-02-18 18:49:01.261764+00:00,installation_defect
9a1b5c62-58f5-4057-8910-3a95db77b27f,"Room still feels hot and humid, the AC is barely making any difference. The temperature stays at 30 degrees no matter what we set on the remote.",call_center,Noida,1.5T-WINDOW,2026-04-19 09:29:52.959304+00:00,cooling_inefficiency
61850cab-28cf-44d5-873c-9039bba69e4d,"AC se paani lagatar tapak raha hai subah se, bahut pareshani ho rahi hai. AC ke andar wali unit se paani lagatar gir raha hai, deewar kharab ho gayi.",call_center,Kolkata,2.0T-SPLIT,2026-01-29 13:14:12.446737+00:00,water_leakage
aa651499-d5ad-45be-9360-84599a629321,"There is heavy water leakage from the AC and it has damaged the wall. Indoor unit is leaking water, we had to place a bucket below it.",email,Bangalore,1.5T-SPLIT,2026-03-03 01:56:34.989824+00:00,water_leakage
334757ff-2b4a-4537-933c-2b94130c89fe,"Suspect gas leak from outdoor unit, hissing sound has been there for days. There is a strong hissing sound near the outdoor unit and a chemical smell.",call_center,Gurgaon,1.5T-WINDOW,2026-04-21 14:04:04.314480+00:00,gas_leak
655c3e1a-ca72-4f18-b9b3-fd28b77ed330,"Installation was done very poorly, the copper pipe is not insulated at all.",call_center,Bangalore,1.5T-WINDOW,2026-03-03 06:12:16.745735+00:00,installation_defect
13434c92-f0c6-4cd0-bbf1-293b9c0b91b7,A constant buzzing sound from the indoor unit is very disturbing at night. Squeaking and creaking sound from the indoor fan whenever AC is running.,field_tech,Mumbai,2.0T-CASSETTE,2026-03-24 02:30:24.886675+00:00,noise_misc
7de00281-789b-491f-972c-1564783b258e,"It has been three weeks since I raised the complaint and still no one came. Booking keeps getting cancelled at the last minute, very unprofessional.",app,Mumbai,1.5T-WINDOW,2026-02-16 04:26:26.606013+00:00,service_delay
083d51d3-bc86-4f6f-ac16-835c4aafba21,Loud knocking sound from compressor every time the AC starts up.,email,Chennai,1.0T-SPLIT,2026-02-02 01:23:28.918647+00:00,compressor_noise
2b8d7d4b-a0cd-4042-a134-df11b76ab5a9,The technician never showed up despite three confirmed appointments this week. Customer care promised next-day service but no one has come for four days.,email,Kolkata,1.0T-SPLIT,2026-02-03 00:18:53.692337+00:00,service_delay
2452eef7-92d7-4b63-8284-fedcae06ec36,Compressor makes a very loud humming sound that wakes us up at night.,field_tech,Pune,1.5T-WINDOW,2026-02-19 23:40:33.392311+00:00,compressor_noise
026cdf04-897f-4ea8-b69d-a5b9e88e61d8,Compressor makes a very loud humming sound that wakes us up at night.,field_tech,Delhi,1.5T-SPLIT,2026-04-22 10:02:39.439677+00:00,compressor_noise
ebc03376-d30b-46ee-9a18-de363bb78472,Outdoor unit has started making rattling and banging noises since yesterday.,crm,Chennai,1.5T-WINDOW,2026-03-29 04:09:04.746770+00:00,compressor_noise
2db90741-6f4c-445a-904b-639c37885303,"Indoor unit seedha nahi laga, isi liye paani tapak raha hai pura time. Installation bahut ghatiya ki hai, pipe ko proper insulate nahi kiya.",field_tech,Ahmedabad,1.5T-SPLIT,2026-03-30 05:08:25.443448+00:00,installation_defect
2c5c29a8-6f45-4448-b994-b9bc4099f9b1,I was charged twice for the same service visit on the credit card statement.,field_tech,Ahmedabad,3.0T-DUCT,2026-04-12 13:24:34.650625+00:00,billing_dispute
12a7a651-b6c7-41f4-ba6a-90c797684283,AC is not cooling the room properly even after running for three hours. The temperature stays at 30 degrees no matter what we set on the remote.,call_center,Pune,2.0T-SPLIT,2026-04-25 01:21:52.412934+00:00,cooling_inefficiency
47eabc77-e326-4341-9e3d-dd5f9c97af80,The technician never showed up despite three confirmed appointments this week.,crm,Hyderabad,1.0T-SPLIT,2026-03-28 00:04:18.654790+00:00,service_delay
ae3fe3bb-7a01-4c97-9e6a-943d8e185c3a,AC has been leaking water all morning and the carpet is now soaked.,field_tech,Delhi,1.5T-WINDOW,2026-04-23 16:27:57.321031+00:00,water_leakage
df3f982c-bd1e-40ac-9bfc-7e292e6a4c6f,Water is dripping continuously from the indoor unit onto the floor.,field_tech,Pune,1.5T-SPLIT,2026-02-23 02:26:52.418405+00:00,water_leakage
87f9c968-b439-46e1-827d-ba4e9f9b72a3,"Indoor unit ke grill se pani aa raha hai, carpet bhi geela ho gaya. Indoor unit se paani tapak raha hai continuously, neeche balti rakhni padi.",email,Pune,1.5T-WINDOW,2026-02-23 15:32:33.814248+00:00,water_leakage
4390df52-a1e6-4164-8903-c8c3fefc6fcf,It has been three weeks since I raised the complaint and still no one came.,crm,Hyderabad,2.0T-SPLIT,2026-03-11 21:49:19.806910+00:00,service_delay
15b966e8-e07e-4a3c-b920-161a46b1349f,"Remote pe 18 set kiya hai par room garam hi rehta hai pura time. Cooling theek se nahi ho rahi, kamre ka temperature kam hi nahi ho raha.",whatsapp,Delhi,3.0T-DUCT,2026-04-28 07:44:53.220001+00:00,cooling_inefficiency
2eaf0a3b-8563-4635-aee2-3daaf2991686,"There is a strong hissing sound near the outdoor unit and a chemical smell. Strong gas smell near the AC, family is feeling uncomfortable in the room.",app,Hyderabad,1.5T-SPLIT,2026-02-10 10:41:34.148102+00:00,gas_leak
04520490-769a-4b0e-a433-3e127961e3c6,"Indoor unit is not levelled properly and water drips because of the slope. Pipe insulation is missing in several places, condensation forms on the wall.",crm,Noida,2.0T-SPLIT,2026-04-01 18:27:27.468150+00:00,installation_defect
a2c6c3eb-1e66-4716-ba94-f4e5995c301d,It has been three weeks since I raised the complaint and still no one came. Service request was logged ten days ago and there is still no response.,app,Gurgaon,3.0T-DUCT,2026-02-02 15:40:52.660962+00:00,service_delay
2372f647-cc88-4bac-8364-15ea332f0be9,Loud knocking sound from compressor every time the AC starts up.,field_tech,Delhi,1.5T-SPLIT,2026-04-23 09:06:56.327382+00:00,compressor_noise
35c3ab6d-c6fb-4d2a-814b-1e412811a6bd,"Main circuit breaker keeps tripping whenever we switch on the AC. Whenever the AC is turned on, the entire room loses power within a minute.",call_center,Hyderabad,2.0T-CASSETTE,2026-04-16 13:11:01.493122+00:00,electrical_tripping
30f84efe-2e00-4a15-bde2-b99689e01e7f,"AC repeatedly trips the breaker, we cannot use it for more than ten minutes.",field_tech,Bangalore,3.0T-DUCT,2026-03-03 00:11:16.158943+00:00,electrical_tripping
56046fe9-0c21-4ecb-9d54-045a0130080f,Service request was logged ten days ago and there is still no response. It has been three weeks since I raised the complaint and still no one came.,field_tech,Gurgaon,2.0T-SPLIT,2026-02-24 09:46:14.317869+00:00,service_delay
fb48c6b4-9055-46c2-9c0d-634afc0315a4,"Installation team did a sloppy job, drainage pipe is not connected correctly. Installation was done very poorly, the copper pipe is not insulated at all.",crm,Gurgaon,2.0T-CASSETTE,2026-03-29 18:19:14.529829+00:00,installation_defect
27f3fa37-7e24-48ad-9b5c-3a4ed49b02bf,"Indoor unit se lagatar buzzing ki awaaz hai, raat ko bahut disturb hota hai. Indoor fan se chu chu aur kar kar ki awaaz aati hai jab bhi chalta hai.",field_tech,Ahmedabad,1.5T-SPLIT,2026-03-14 19:12:43.285932+00:00,noise_misc
88300809-ee94-4672-b5c3-0bcd202ef6f3,Customer care promised next-day service but no one has come for four days. Service request was logged ten days ago and there is still no response.,whatsapp,Noida,1.5T-WINDOW,2026-04-17 22:14:08.555786+00:00,service_delay
c5e61221-0002-4b77-bba0-e1e61e39270c,"Installation wale bande ne sahi se kaam nahi kiya, drainage bhi galat lagi hai. Installation bahut ghatiya ki hai, pipe ko proper insulate nahi kiya.",whatsapp,Gurgaon,1.0T-SPLIT,2026-03-24 20:38:18.723583+00:00,installation_defect
8b5c70e9-85ad-4df9-b437-0d3a845ebd2f,"Tin hafte ho gaye complaint kiye hue, abhi tak koi nahi aaya repair karne.",field_tech,Kolkata,1.5T-SPLIT,2026-04-26 01:18:18.178412+00:00,service_delay
7d9ec65f-a192-4828-bd7f-1f3121a67f1a,A constant buzzing sound from the indoor unit is very disturbing at night.,field_tech,Noida,1.5T-WINDOW,2026-02-26 23:26:58.922404+00:00,noise_misc
9bda3559-232a-471b-9682-c5637d80983c,Customer care promised next-day service but no one has come for four days.,call_center,Hyderabad,1.5T-WINDOW,2026-04-22 05:56:09.259284+00:00,service_delay
be60ab9a-20b4-493b-8eb1-96560541155e,AC is not cooling the room properly even after running for three hours.,app,Hyderabad,2.0T-SPLIT,2026-03-30 09:19:18.961331+00:00,cooling_inefficiency
ddea521a-f6e7-4379-9a0f-841f828b1473,"AC ke andar wali unit se paani lagatar gir raha hai, deewar kharab ho gayi. Indoor unit ke grill se pani aa raha hai, carpet bhi geela ho gaya.",crm,Kolkata,1.5T-WINDOW,2026-04-10 05:11:25.926791+00:00,water_leakage
ee9a7086-5d93-4c5b-a734-9e573667ca43,Outdoor unit has started making rattling and banging noises since yesterday.,call_center,Delhi,1.5T-WINDOW,2026-04-22 02:15:43.544631+00:00,compressor_noise
e3665593-e33e-4f49-8d6b-734a8173ed31,"Installation team did a sloppy job, drainage pipe is not connected correctly. Installation was done very poorly, the copper pipe is not insulated at all.",app,Mumbai,1.0T-SPLIT,2026-03-09 17:36:34.558950+00:00,installation_defect
110bb9d9-ad86-436c-a2ce-5b0c9b2021e1,Customer care promised next-day service but no one has come for four days.,whatsapp,Chennai,1.5T-SPLIT,2026-02-07 09:06:39.706433+00:00,service_delay
e97d2621-b374-4d53-8429-9ecd25ed83ef,Invoice mein amount alag hai aur phone pe quote alag bataya tha.,app,Bangalore,1.5T-WINDOW,2026-03-16 18:56:47.436483+00:00,billing_dispute
3d5dadfe-e9d6-4237-b287-fa59cde9c729,"Whenever the AC is turned on, the entire room loses power within a minute.",email,Kolkata,1.5T-WINDOW,2026-03-26 11:42:36.729125+00:00,electrical_tripping
202467d2-f1b2-490e-8a89-e013ad26d647,We set it to 18 but the room is still 28 degrees after a long time.,app,Noida,2.0T-SPLIT,2026-04-13 08:37:04.973730+00:00,cooling_inefficiency
fc8ff5d6-2425-45fd-9562-7e24de9f7cd1,Loud knocking sound from compressor every time the AC starts up.,field_tech,Delhi,2.0T-CASSETTE,2026-04-27 06:02:24.553074+00:00,compressor_noise
dca3cdb4-881a-429e-bd80-ba792a0cdc3d,AC is not cooling the room properly even after running for three hours.,crm,Mumbai,1.5T-WINDOW,2026-03-06 06:36:39.657523+00:00,cooling_inefficiency
9b3fa513-cda5-484f-a640-ae81ecf69e2d,The invoice amount is different from the quote that was given on phone.,whatsapp,Bangalore,1.0T-SPLIT,2026-04-14 09:44:46.560282+00:00,billing_dispute
31e0fdcb-41e0-43c9-bbf4-c5c76daa33aa,We set it to 18 but the room is still 28 degrees after a long time.,email,Delhi,2.0T-CASSETTE,2026-02-17 12:25:50.898458+00:00,cooling_inefficiency
2e2b5965-15ca-462f-97e9-9b7bdf85ed54,"Installation team did a sloppy job, drainage pipe is not connected correctly.",crm,Mumbai,1.0T-SPLIT,2026-04-23 04:54:08.438523+00:00,installation_defect
b217fa61-510a-483a-8910-5e2619da40fc,"Installation was done very poorly, the copper pipe is not insulated at all. The outdoor unit bracket is loose and shaking, looks like installation defect.",crm,Bangalore,2.0T-CASSETTE,2026-03-04 15:16:56.024332+00:00,installation_defect
